A207_1-020	Aodrenez .	Aodrenez.	# ɔ.'dre.nɛs #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-021	Aogustin .	Aogustin.	# ɔg.'y.stin #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-022	Aogustina .	Aogustina.	# ɔg.y.'sti.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-023	Aourell .	Aourell.	# 'ɔw.rɛl #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-024	Aourellig .	Aourellig.	# ɔw.'rɛ.lik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-025	Aourgen .	Aourgen.	# 'ɔwrg.ɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-026	Aourwenn .	Aourwenn.	# 'ɔwr.wɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-027	Argantael .	Argantael.	# arg.'ɑ̃n.tɛl #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-028	Arzhela .	Arzhela.	# ar.'ze.la #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-029	Awen .	Awen.	# 'a.wɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-030	Awena .	Awena.	# a.'we.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-031	Azenor .	Azenor.	# a.'ze.nɔr #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-032	Aziliz .	Aziliz.	# a.'zi.lis #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-033	Barba .	Barba.	# 'bar.ba #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-034	Bel .	Bel.	# bɛl #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-035	Berc'hed .	Berc'hed.	# 'bɛrx.ɛt #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-036	Bina .	Bina.	# 'bi.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-037	Binenn .	Binenn.	# 'bi.nɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-038	Blaeza .	Blaeza.	# 'blɛ.za #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-039	Blaezaouig .	Blaezaouig.	# blɛ.'zɔ.wik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-040	Blaezoù .	Blaezoù.	# 'blɛ.zu #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-041	Bleuzenn .	Bleuzenn.	# 'blø.zɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-042	Bleuñvenn .	Bleuñvenn.	# 'blœ̃.vɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-043	Bleza .	Bleza.	# 'ble.za #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-044	Blezaouig .	Blezaouig.	# ble.'zɔ.wik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-045	Blezoù .	Blezoù.	# 'ble.zu #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-046	Brec'hed .	Brec'hed.	# 'breh.ɛt #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-047	Brendana .	Brendana.	# brɛn.'dɑ̃.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-048	Chan .	Chan.	# ʃɑ̃:n #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-049	Chanig .	Chanig.	# 'ʃɑ̃.nik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-050	Charlota .	Charlota.	# ʃar.'lo.ta #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-051	Cheva .	Cheva.	# 'ʃe.va #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-052	Dafne .	Dafne.	# 'daf.ne #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-053	Dahud .	Dahud.	# 'da.yt #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-054	Deneza .	Deneza.	# de.'ne.za #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-055	Dominig .	Dominig.	# do.'mi.nik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-056	Dunvel .	Dunvel.	# 'dyn.vɛl #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-057	Elara .	Elara.	# e.'lɑ.ra #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-058	Elena .	Elena.	# e.'le.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-059	Elibouban .	Elibouban.	# e.li.'bu.bɑ̃n #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-060	Eliza .	Eliza.	# e.'li.za #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-061	Elizea .	Elizea.	# e.li.'ze.a #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-062	Emilia .	Emilia.	# e.'mi.lja #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-063	Enora .	Enora.	# e.'no.ra #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-064	Envel .	Envel.	# 'en.vɛl #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-065	Erell .	Erell.	# 'e.rɛl #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-066	Ester .	Ester.	# 'e.stɛr #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-067	Eva .	Eva.	# 'e.va #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-068	Fant .	Fant.	# fɑ̃nt #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-069	Fantig .	Fantig.	# 'fɑ̃n.tik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-070	Felisia .	Felisia.	# fe.'li.sja #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-071	Filipa .	Filipa.	# fi.'li.pa #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-072	Filomena .	Filomena.	# fi.lo.'me.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-073	Flammell .	Flammell.	# 'flɑ̃.mɛl #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-074	Flammenn .	Flammenn.	# 'flɑ̃.mɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-075	Frañseza .	Frañseza.	# frɑ̃.'se.za #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-076	Gaedig .	Gaedig.	# ga.'e.dik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-077	Gaid .	Gaid.	# 'ga.it #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-078	Gaidig .	Gaidig.	# ga.'i.dik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-079	Gid .	Gid.	# gi:t #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-080	Gladez .	Gladez.	# 'glɑ.dɛs #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-081	Glannon .	Glannon.	# 'glɑ̃.nõn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-082	Glaoda .	Glaoda.	# 'glɔw.da #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-083	Glaodina .	Glaodina.	# glɔw.'di.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-084	Godig .	Godig.	# 'go.dik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-085	Gog .	Gog.	# go:k #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-086	Goulvena .	Goulvena.	# gul.'ve.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-087	Goulvenez .	Goulvenez.	# gul.'ve.nɛs #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-088	Goulwena .	Goulwena.	# gu.'lwe.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-089	Goulwenez .	Goulwenez.	# gu.'lwe.nɛs #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-090	Gwellaouen .	Gwellaouen.	# gwɛ.'lɔ.wɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-091	Gwenn .	Gwenn.	# gwɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-092	Gwennan .	Gwennan.	# 'gwɛ.nɑ̃n #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-093	Gwennig .	Gwennig.	# 'gwɛ.nik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-094	Gwennoal .	Gwennoal.	# 'gwɛ.nwal #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-095	Gwennoalig .	Gwennoalig.	# gwɛ.'nwɑ.lik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-096	Gwenvaela .	Gwenvaela.	# gwɛn.'vɛ.la #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-097	Gwenvred .	Gwenvred.	# 'gwɛn.vret #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-098	Helena .	Helena.	# e.'le.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-099	Heodez .	Heodez.	# 'ɛw.dɛs #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-100	Hervelina .	Hervelina.	# ɛr.ve.'li.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-101	Hoela .	Hoela.	# o.'e.la #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-102	Hoelenn .	Hoelenn.	# o.'e.lɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-103	Iltuda .	Iltuda.	# il.'ty.da #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-104	Iltudenn .	Iltudenn.	# il.'ty.dɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-105	Iltudez .	Iltudez.	# il.'ty.dɛs #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-106	Ivona .	Ivona.	# i.'võ.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-107	Izabel .	Izabel.	# i.'za.bɛl #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-108	Jaketa .	Jaketa.	# ʒa.'ke.ta #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-109	Jakeza .	Jakeza.	# ʒa.'ke.za #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-110	Jan .	Jan.	# ʒɑ̃:n #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-111	Janed .	Janed.	# 'ʒɑ̃.nɛt #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-112	Janig .	Janig.	# 'ʒɑ̃.nik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-113	Jekezaela .	Jekezaela.	# ʒe.ke.'zɛ.la #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-114	Jenovefa .	Jenovefa.	# ʒe.no.'ve.fa #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-115	Joela .	Joela.	# ʒo.'e.la #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-116	Kanna .	Kanna.	# 'kɑ̃.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-117	Kannaig .	Kannaig.	# kɑ̃.'na.ik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-118	Kaourantina .	Kaourantina.	# kɔw.rɑ̃n.'ti.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-119	Kaourintina .	Kaourintina.	# kɔw.rin.'ti.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-120	Katarina .	Katarina.	# ka.ta.'ri.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-121	Katelin .	Katelin.	# ka.'te.lin #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-122	Katell .	Katell.	# 'ka.tɛl #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-123	Katellig .	Katellig.	# ka.'tɛ.lik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-124	Katerin .	Katerin.	# ka.'te.rin #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-125	Katoù .	Katoù.	# 'ka.tu #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-126	Katrin .	Katrin.	# 'ka.trin #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-127	Kavanenn .	Kavanenn.	# ka.'vɑ̃.nɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-128	Kavanez .	Kavanez.	# ka.'vɑ̃.nɛs #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-129	Klervi .	Klervi.	# 'klɛr.vi #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-130	Klervia .	Klervia.	# klɛr.'vi.a #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-131	Koulm .	Koulm.	# kulm #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-132	Koulma .	Koulma.	# 'kul.ma #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-133	Koulmenn .	Koulmenn.	# 'kul.mɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-134	Koulmez .	Koulmez.	# 'kul.mɛs #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-135	Koulmig .	Koulmig.	# 'kul.mik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-136	Koupaia .	Koupaia.	# ku.'pa.ja #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-137	Kristell .	Kristell.	# 'kri.stɛl #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-138	Kristen .	Kristen.	# 'kri.stɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-139	Kristina .	Kristina.	# kri.'sti.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-140	Laig .	Laig.	# 'la.ik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-141	Lanwenn .	Lanwenn.	# 'lɑ̃.nwɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-142	Lara .	Lara.	# 'lɑ.ra #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-143	Lena .	Lena.	# 'le.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-144	Lenaig .	Lenaig.	# le.'na.ik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-145	Lennig .	Lennig.	# 'lɛ.nik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-146	Levenez .	Levenez.	# le.'ve.nɛs #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-147	Leveneza .	Leveneza.	# le.ve.'ne.za #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-148	Levenezig .	Levenezig.	# le.ve.'ne.zik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-149	Lezig .	Lezig.	# 'le.zik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-150	Lid .	Lid.	# li:t #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-151	Lidig .	Lidig.	# 'li.dik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-152	Lila .	Lila.	# 'li.la #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-153	Liz .	Liz.	# li:s #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-154	Liza .	Liza.	# 'li.za #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-155	Lizaig .	Lizaig.	# li.'za.ik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-156	Lizig .	Lizig.	# 'li.zik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-157	Loeiza .	Loeiza.	# lo.'ɛj.za #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-158	Loeizaig .	Loeizaig.	# lo.ɛj.'za.ik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-159	Lupita .	Lupita.	# ly.'pi.ta #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-160	Lusia .	Lusia.	# ly.'si.a #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-161	Madalen .	Madalen.	# ma.'dɑ.lɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-162	Madenn .	Madenn.	# 'mɑ.dɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-163	Madennig .	Madennig.	# ma.'dɛ.nik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-164	Madez .	Madez.	# 'mɑ.dɛs #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-165	Madezig .	Madezig.	# ma.'de.zik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-166	Madezoù .	Madezoù.	# ma.'de.zu #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-167	Madin .	Madin.	# 'mɑ.din #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-168	Madina .	Madina.	# ma.'di.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-169	Maela .	Maela.	# 'mɛ.la #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-170	Maelaig .	Maelaig.	# mɛ.'la.ik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-171	Maelenn .	Maelenn.	# 'mɛ.lɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-172	Maelennig .	Maelennig.	# mɛ.'lɛ.nik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-173	Maelez .	Maelez.	# 'mɛ.lɛs #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-174	Maelezig .	Maelezig.	# mɛ.'le.zik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-175	Magod .	Magod.	# 'mɑg.ot #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-176	Mai .	Mai.	# maj #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-177	Maina .	Maina.	# ma.'i.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-178	Maiwenn .	Maiwenn.	# ma.'i.wɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-179	Manna .	Manna.	# 'mɑ̃.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-180	Mannaig .	Mannaig.	# mɑ̃.'na.ik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-181	Maodana .	Maodana.	# mɔ.'dɑ̃.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-182	Maodanez .	Maodanez.	# mɔ.'dɑ̃.nɛs #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-183	Marc'haid .	Marc'haid.	# marx.'a.it #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-184	Marc'harid .	Marc'harid.	# marx.'ɑ.rit #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-185	Mari .	Mari.	# 'mɑ.ri #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-186	Maria .	Maria.	# ma.'ri.a #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-187	Marianna .	Marianna.	# mar.'jɑ̃.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-188	Mariannig .	Mariannig.	# mar.'jɑ̃.nik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-189	Marivon .	Marivon.	# ma.'ri.võn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-190	Marivona .	Marivona.	# ma.ri.'võ.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-191	Marivonig .	Marivonig.	# ma.ri.'võ.nik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-192	Marjan .	Marjan.	# 'mar.ʒɑ̃n #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-193	Marzhina .	Marzhina.	# mar.'zi.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-194	Mazheva .	Mazheva.	# ma.'ze.va #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-195	Mazhevenn .	Mazhevenn.	# ma.'ze.vɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-196	Metig .	Metig.	# 'me.tik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-197	Mevena .	Mevena.	# me.'ve.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-198	Mevenez .	Mevenez.	# me.'ve.nɛs #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-199	Mikaela .	Mikaela.	# mi.'kɛ.la #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-200	Modana .	Modana.	# mo.'dɑ̃.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-201	Modanez .	Modanez.	# mo.'dɑ̃.nɛs #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-202	Mon .	Mon.	# mõ:n #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-203	Mona .	Mona.	# 'mõ.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-204	Morana .	Morana.	# mo.'rɑ̃.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-205	Moranenn .	Moranenn.	# mo.'rɑ̃.nɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-206	Moranez .	Moranez.	# mo.'rɑ̃.nɛs #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-207	Morgana .	Morgana.	# morg.'ɑ̃.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-208	Morganenn .	Morganenn.	# morg.'ɑ̃.nɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-209	Morganez .	Morganez.	# morg.'ɑ̃.nɛs #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-210	Morvana .	Morvana.	# mor.'vɑ̃.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-211	Morvanenn .	Morvanenn.	# mor.'vɑ̃.nɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-212	Morvanez .	Morvanez.	# mor.'vɑ̃.nɛs #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-213	Morwenna .	Morwenna.	# mor.'wɛ.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-214	Naig .	Naig.	# 'na.ik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-215	Nellig .	Nellig.	# 'nɛ.lik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-216	Neneg .	Neneg.	# 'ne.nɛk #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-217	Nenega .	Nenega.	# ne.'neg.a #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-218	Nenog .	Nenog.	# 'ne.nok #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-219	Nenoga .	Nenoga.	# ne.'nog.a #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-220	Nevena .	Nevena.	# ne.'ve.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-221	Nevenez .	Nevenez.	# ne.'ve.nɛs #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-222	Nezig .	Nezig.	# 'ne.zik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-223	Ninnog .	Ninnog.	# 'ni.nok #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-224	Ninog .	Ninog.	# 'ni.nok #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-225	Ninoga .	Ninoga.	# ni.'nog.a #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-226	Ninogan .	Ninogan.	# ni.'nog.ɑ̃n #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-227	Noal .	Noal.	# 'no.al #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-228	Noela .	Noela.	# no.'e.la #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-229	Nolwenn .	Nolwenn.	# 'nɔ.lwɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-230	Nolwennig .	Nolwennig.	# nɔ.'lwɛ.nik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-231	Nonn .	Nonn.	# nõn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-232	Nonna .	Nonna.	# 'nõ.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-233	Nonnita .	Nonnita.	# nõ.'ni.ta #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-234	Nouela .	Nouela.	# nu.'e.la #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-235	Oanell .	Oanell.	# 'wɑ̃.nɛl #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-236	Oanellig .	Oanellig.	# wɑ̃.'nɛ.lik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-237	Oanez .	Oanez.	# 'wɑ̃.nɛs #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-238	Oanezig .	Oanezig.	# wɑ̃.'ne.zik #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-239	Onenn .	Onenn.	# 'õ.nɛn #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-240	Onenna .	Onenna.	# õ.'nɛ.na #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-241	Padernez .	Padernez.	# pa.'dɛr.nɛs #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-242	Padriga .	Padriga.	# pa.'drig.a #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-243	Padrigez .	Padrigez.	# pa.'drig.ɛs #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-244	Paola .	Paola.	# 'pɔ.la #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-245	Paola .	Paola.	# 'pɔ.la #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-246	Paskell .	Paskell.	# 'pa.skɛl #	1	1	0	session_2/proper_names/forenames_female.txt
A207_1-247	Paskella .	Paskella.	# pa.'skɛ.la #	1	1	0	session_2/proper_names/forenames_female.txt
